id;geom;geom_text;u;v;key;osmid;lanes;name;highway;oneway;reversed;length;maxspeed;speed_kph
295316;x1;LINESTRING(14.3042007 50.0775082,14.3042825 50.0775802,14.3043794 50.0776287,14.3047474 50.0777761,14.3076433 50.0788742);768034633;26063940;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
295336;x1;LINESTRING(14.3115522 50.0739789,14.3115121 50.0743587,14.3115105 50.0743739,14.3115407 50.0744727);768060116;5827639851;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
295599;x1;LINESTRING(14.4112254 50.0922488,14.4102029 50.0924558,14.4098583 50.0925256);772609902;386606057;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
296451;x1;LINESTRING(14.4587184 50.0883741,14.457953 50.0881754,14.4576875 50.0881161);794536575;8411831013;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
296623;x1;LINESTRING(14.5525076 50.0996637,14.552603 50.0995915,14.5526348 50.0995674,14.5540628 50.1003004,14.5542169 50.1004107,14.5543277 50.1004355);797671124;1424968840;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
296729;x1;LINESTRING(14.3961197 50.0955961,14.3964842 50.095213,14.3965106 50.0951814,14.3965546 50.0951383,14.396598 50.0951005);807208915;7126522786;x5;x6;x7;x8;primary;x10;x11;x12;50;50
297168;x1;LINESTRING(14.4653103 50.1189807,14.4648985 50.1191158,14.4647962 50.1191397,14.4645696 50.1191883,14.4640004 50.1192754,14.4636233 50.1193313,14.4627401 50.1194319);845556018;5679820631;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
297276;x1;LINESTRING(14.4234203 49.9933434,14.4232691 49.9933538,14.4230235 49.9932939,14.4228115 49.9932447,14.4222289 49.9930439,14.421388 49.9927749);854472217;6464535100;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;30;30
298938;x1;LINESTRING(14.3932921 49.9943989,14.3928908 49.9942909,14.3924801 49.9942118);899415206;1166952743;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
298939;x1;LINESTRING(14.3932921 49.9943989,14.3935046 49.9944476,14.3940568 49.9946026,14.3943878 49.9947257,14.3947187 49.9948488);899415206;529848597;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
300056;x1;LINESTRING(14.3235086 49.9720088,14.3234634 49.9720535,14.3234436 49.9720981,14.3234521 49.9721384,14.3235405 49.972331,14.3239957 49.9728264,14.3241039 49.9731111,14.324341 49.9733515,14.3245699 49.9734691,14.3249071 49.9734991);907897470;907897459;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
300109;x1;LINESTRING(14.5877435 49.9753862,14.5874559 49.9754441,14.5871142 49.9755285,14.5864408 49.9757097,14.5861092 49.9757967);911300385;911300380;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
300460;x1;LINESTRING(14.6127621 49.9727237,14.6127036 49.972651,14.6126426 49.9726166,14.6125333 49.9725805,14.6122367 49.9725236);923035426;116754864;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
300461;x1;LINESTRING(14.6132787 49.972864,14.6132093 49.9728821);923035559;116755771;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
300861;x1;LINESTRING(14.504527 50.1492327,14.5045772 50.1492409);925971817;925970963;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
301115;x1;LINESTRING(14.3389752 50.0739584,14.3395136 50.0743154,14.3397231 50.0744327,14.3400043 50.0745716,14.3403677 50.0747367,14.3410527 50.0750312,14.3420375 50.0753546);941442691;941442690;x5;x6;x7;x8;primary;x10;x11;x12;0;62
301219;x1;LINESTRING(14.3858591 50.0288307,14.3861757 50.0289648,14.3862065 50.0289735,14.3864881 50.0291143);942912444;8909911710;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
301283;x1;LINESTRING(14.6177419 49.9743557,14.6176566 49.9743731);944101029;246130138;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
301529;x1;LINESTRING(14.4051704 50.0631466,14.4051858 50.0630709,14.4051868 50.0630201,14.4051779 50.0629788,14.4051489 50.0629238,14.4050908 50.0628718);954274907;954274922;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
301615;x1;LINESTRING(14.5175554 50.0255879,14.5164592 50.0254654,14.5155018 50.0253585,14.5153275 50.0253391,14.5148368 50.0252814,14.5148049 50.0252777,14.5147676 50.0252746,14.5145414 50.0252499);963059912;236492601;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
301883;x1;LINESTRING(14.3347917 50.0764887,14.336112 50.0768311,14.3380499 50.077331,14.3382993 50.0773962);985389341;3777793769;x5;x6;x7;x8;primary;x10;x11;x12;0;62
302001;x1;LINESTRING(14.5182509 50.0440231,14.5179778 50.0438533,14.5177455 50.0437406);999584225;297659738;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
302296;x1;LINESTRING(14.4095153 50.1013697,14.4074579 50.0997916);1016368406;1286389009;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
302314;x1;LINESTRING(14.4441185 50.108067,14.4440407 50.108094,14.4439929 50.1081238,14.4439742 50.1081331,14.4439415 50.1081611,14.4438883 50.1082224,14.4438831 50.1082957,14.4438687 50.1084245);1016634957;1016636398;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
302550;x1;LINESTRING(14.4377885 50.0863314,14.4378959 50.0863488);1017997489;7141018554;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
302726;x1;LINESTRING(14.5012508 50.1487245,14.4996165 50.1486932);1026423194;10706642256;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
302752;x1;LINESTRING(14.5052322 50.1423203,14.5052057 50.142117,14.5051305 50.1416708);1026423859;245367821;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
302758;x1;LINESTRING(14.3784304 49.9747646,14.3784 49.9748063,14.3783848 49.9748762,14.3783857 49.9749423,14.3783958 49.9750347);1026517307;243901254;x5;x6;x7;x8;trunk_link;x10;x11;x12;0;69
302866;x1;LINESTRING(14.2970621 50.0602939,14.2971033 50.0603072,14.2971353 50.0603286,14.2971545 50.0603555,14.2971587 50.060385);1028959484;26004799;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
302907;x1;LINESTRING(14.4194656 50.0597827,14.4194117 50.0599138,14.4193879 50.0599963,14.4193478 50.0601357,14.4192238 50.0605275);1030549851;1551811264;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303036;x1;LINESTRING(14.4065563 50.0994532,14.4060723 50.0994314,14.405458 50.0993701,14.4053035 50.0993761);1033069336;21679632;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303037;x1;LINESTRING(14.4065563 50.0994532,14.4066656 50.0994302,14.4069268 50.0994495,14.4070297 50.0994662,14.4071239 50.0994871,14.4071947 50.0995095);1033069336;251977;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303360;x1;LINESTRING(14.2878914 50.0560013,14.2876775 50.0561353);1042039630;633042702;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303407;x1;LINESTRING(14.2696065 50.0788995,14.2676094 50.0791789,14.2670333 50.0792692);1042503325;10314724937;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303430;x1;LINESTRING(14.2655697 50.0667037,14.2658965 50.0665494,14.2660204 50.0665112,14.2661716 50.0665255,14.2666045 50.0666744,14.2666945 50.0667053,14.267158 50.0668771);1042504497;1042502448;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
303575;x1;LINESTRING(14.3108301 50.0339608,14.3107455 50.0339407,14.3107113 50.0339325,14.3105499 50.0339171,14.3105258 50.0331479,14.310526 50.0331346,14.3105487 50.0330687,14.3105419 50.0330506,14.3105124 50.0330231,14.3103824 50.0329878);1045208897;8930417076;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
303580;x1;LINESTRING(14.5315174 50.035458,14.5316598 50.0354343);1045703958;683552;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
303867;x1;LINESTRING(14.3078237 50.0460462,14.3078557 50.0459457,14.3079297 50.0458029);1074216484;1214794007;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
304499;x1;LINESTRING(14.4485248 50.0941789,14.4486218 50.094199,14.4487103 50.0942174,14.4499786 50.0945039,14.4508312 50.0947001,14.4508696 50.0947085,14.4510625 50.0947516);1108730077;1941178487;x5;x6;x7;x8;primary;x10;x11;x12;50;50
304526;x1;LINESTRING(14.3283436 49.9917636,14.3287474 49.9913936,14.3290339 49.9913292,14.3292774 49.9910989);1110062202;1110062206;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
304812;x1;LINESTRING(14.3745188 49.9897766,14.3744084 49.9896723,14.3732678 49.988786,14.3728234 49.9884366);1125743000;9949232528;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
305024;x1;LINESTRING(14.5881776 50.1029034,14.5882396 50.1029269,14.5883547 50.1029695,14.5888525 50.1031863,14.5888838 50.1031971,14.5889156 50.1032029,14.5889533 50.1032061,14.5889936 50.1032067);1134882298;31775242;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
305146;x1;LINESTRING(14.2629407 50.0440564,14.2636112 50.0440829,14.2654222 50.0441545,14.2678184 50.0443944,14.2681221 50.0444549,14.2684441 50.0446168,14.2687326 50.0448098,14.26992 50.0462004,14.270081 50.0463467);1135671866;1135671477;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
305308;x1;LINESTRING(14.2889752 50.0779148,14.2884222 50.0779179,14.2878191 50.0779316,14.2874317 50.0779504,14.2868475 50.0780004,14.286284 50.0780718,14.2860704 50.0780996);1138172855;9949304811;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
305675;x1;LINESTRING(14.2574177 50.0735166,14.2574177 50.073204,14.2574669 50.0728374,14.2579505 50.0715723,14.2580624 50.0713753);1138448662;25923846;x5;x6;x7;x8;['tertiary', 'unclassified'];x10;x11;x12;0;70
305800;x1;LINESTRING(14.3700613 50.0552708,14.3703433 50.0552411,14.3706837 50.0552591,14.370661 50.0554006,14.3705997 50.0557997);1139423855;25926027;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
305978;x1;LINESTRING(14.3584222 50.049217,14.3572759 50.049365,14.3570744 50.0493877,14.3566816 50.0494276,14.356574 50.0494385,14.3561198 50.0494401,14.3558903 50.0494203);1139524143;246635632;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
306058;x1;LINESTRING(14.3425047 50.0546562,14.3423909 50.0546463);1139718227;243899846;x5;x6;x7;x8;primary;x10;x11;x12;0;62
306282;x1;LINESTRING(14.4080158 50.0312445,14.4079445 50.0312986,14.4078516 50.031373,14.4078408 50.0313815,14.4078119 50.0314047,14.4078014 50.031413,14.4077626 50.0314441,14.4078113 50.0315035,14.4080473 50.0316976,14.4080657 50.0317567,14.4080002 50.031804,14.4079593 50.0318763,14.4083137 50.0326348,14.4083344 50.0327546,14.4076528 50.0329068);1140270563;208342604;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
306708;x1;LINESTRING(14.5128477 50.0395908,14.5126257 50.0396119,14.5120999 50.0396926,14.5117606 50.0397602);1140889224;95155267;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
306709;x1;LINESTRING(14.5128477 50.0395908,14.5141487 50.0395091,14.5155235 50.0394287,14.5158553 50.0393963,14.5160508 50.0393804);1140889224;694198;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
306793;x1;LINESTRING(14.4941227 50.03702,14.4933828 50.0374888,14.493104 50.0376663,14.4927807 50.0378602,14.4925525 50.0379908,14.4924334 50.0379976);1140896945;703324;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
307351;x1;LINESTRING(14.5848111 50.110524,14.5844968 50.1104669,14.5842827 50.1104264,14.5835784 50.1102744);1141156080;1922011564;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
307550;x1;LINESTRING(14.3963058 49.9946333,14.396148 49.9947082,14.3960285 49.9947845,14.3959367 49.9948529);1142894981;30003250;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
307743;x1;LINESTRING(14.4394842 50.0433506,14.4392009 50.0433468,14.4391662 50.0433471,14.4391227 50.0433469,14.4389886 50.0433508);1144972595;208476320;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
307859;x1;LINESTRING(14.5816396 50.0433976,14.5808317 50.0438694,14.580584 50.0440086,14.5800028 50.0443526);1145859111;861530095;x5;x6;x7;x8;secondary;x10;x11;x12;0;60
308508;x1;LINESTRING(14.3319176 49.9676504,14.3327114 49.967995,14.3329581 49.9680981);1170140682;1202430844;x5;x6;x7;x8;secondary;x10;x11;x12;90;90
308521;x1;LINESTRING(14.5086294 50.0209061,14.5086165 50.0208853);1170230844;694224;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
308522;x1;LINESTRING(14.5089512 50.0207807,14.5089766 50.0208152);1170230871;703134;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
308533;x1;LINESTRING(14.3286253 49.9665801,14.3291793 49.9667725,14.330252 49.9670534);1170372360;287475622;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
308558;x1;LINESTRING(14.3300968 49.9997545,14.3298849 50.000134,14.3292027 50.0010378,14.3291469 50.0011873,14.3291293 50.0012488,14.3291363 50.0013273,14.3293307 50.0015868,14.3294535 50.0016859,14.329754 50.0018352,14.3306038 50.0023938,14.3308296 50.0025566,14.3310429 50.0027757,14.3310293 50.0028993,14.330937 50.0030141,14.3308213 50.0030744,14.3306834 50.0030998,14.3301082 50.0030043,14.32948 50.0029581,14.3289161 50.0028219,14.3282084 50.0028049,14.3278413 50.0025592,14.3275319 50.00253,14.3273728 50.0024749,14.3267135 50.0020046,14.3266017 50.0019965,14.3265257 50.0020727,14.3265031 50.002242,14.3265514 50.0024183,14.327213 50.002856,14.3276893 50.0030877);1171650236;1171650202;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
308661;x1;LINESTRING(14.5668541 50.1184987,14.5653892 50.1188552,14.5643268 50.1190933);1178223072;1178223011;x5;x6;x7;x8;trunk;x10;x11;x12;100;100
308679;x1;LINESTRING(14.4848078 49.9986205,14.4848374 49.9986081);1178825386;1864113193;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
308685;x1;LINESTRING(14.4749988 50.0126864,14.4755348 50.0123497,14.4760284 50.012029,14.476171 50.0119355);1178830401;268684982;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
308701;x1;LINESTRING(14.3770159 50.0697831,14.3775587 50.0697717,14.3776285 50.0697692,14.3777944 50.0697543);1182290378;32437233;x5;x6;x7;x8;primary;x10;x11;x12;50;50
308766;x1;LINESTRING(14.5683303 50.1364701,14.5733276 50.1389075,14.5751358 50.1397891,14.5757125 50.1400711);1186094412;260819;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
309162;x1;LINESTRING(14.2610857 49.9987384,14.261241 49.99867,14.26177 49.998384,14.2620366 49.998187,14.2621467 49.9981057,14.262298 49.9980202,14.262809 49.997729,14.2631506 49.9974758);1205629860;1205629866;x5;x6;x7;x8;secondary;x10;x11;x12;0;70
309187;x1;LINESTRING(14.2632721 49.9973572,14.2631506 49.9974758);1205629902;1205629866;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
309188;x1;LINESTRING(14.2632721 49.9973572,14.2633091 49.9973194,14.2633796 49.9972321,14.2634895 49.9970774,14.2635327 49.9970093,14.2635562 49.9969714,14.26357 49.9969268);1205629902;73456363;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
309387;x1;LINESTRING(14.4547783 50.113025,14.4551968 50.1129889,14.4556364 50.1128911,14.4558378 50.1128037,14.4560577 50.1126867,14.4563318 50.1124756,14.4567175 50.1122774,14.4574028 50.1120163,14.4589082 50.1109185,14.4589986 50.1108909,14.4590846 50.1108964,14.4592911 50.1109764,14.4594244 50.1109847);1209127264;392943021;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
309539;x1;LINESTRING(14.4767499 50.111805,14.4766835 50.1116956);1209467064;1209467069;x5;x6;x7;x8;primary_link;x10;x11;x12;0;61
309541;x1;LINESTRING(14.4766835 50.1116956,14.4767349 50.1116631,14.4767767 50.1116217);1209467069;25552798;x5;x6;x7;x8;secondary_link;x10;x11;x12;0;54
309603;x1;LINESTRING(14.6329351 50.0404602,14.6331696 50.0403951,14.6333825 50.0402787,14.633399 50.0402665,14.6334977 50.0401536,14.6335676 50.0400548,14.63361 50.0400022,14.6337104 50.0398816,14.6337895 50.0397886,14.6338238 50.0397399,14.6338293 50.0397232,14.6338303 50.0396552,14.6338051 50.0396168,14.6337451 50.039541,14.6337301 50.0395042,14.6337317 50.0394635,14.6337446 50.0394195);1213987491;1837969949;x5;x6;x7;x8;['track', 'service', 'residential'];x10;x11;x12;0;42
309622;x1;LINESTRING(14.3079297 50.0458029,14.3079987 50.045689,14.3081853 50.0453909,14.3083387 50.0452308);1214794007;1758379223;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
309712;x1;LINESTRING(14.5236357 50.1210632,14.5213053 50.1201236,14.5202089 50.1196954);1218033628;175632554;x5;x6;x7;x8;secondary;x10;x11;x12;0;60
309992;x1;LINESTRING(14.4538354 50.0953643,14.4541309 50.0954192,14.4541634 50.0954253,14.4544032 50.0954784);1229196654;25662793;x5;x6;x7;x8;primary;x10;x11;x12;50;50
310010;x1;LINESTRING(14.4773202 50.0498816,14.4777323 50.0500347,14.4777905 50.0500653,14.478007 50.050215,14.4781 50.050281,14.4782286 50.0503814,14.4783266 50.0504632,14.4783994 50.0505262,14.4784694 50.0505844,14.4786236 50.050727,14.4786728 50.0507695,14.4787191 50.0508041,14.4787674 50.0508305,14.4788237 50.0508521,14.4788921 50.0508708,14.4789693 50.0508841,14.4790415 50.0508894,14.4791141 50.0508877,14.4791838 50.0508798,14.4792515 50.050862,14.4793227 50.0508365,14.4793893 50.0508052,14.4794436 50.050768,14.4795686 50.0506526,14.4796038 50.0506084,14.4796354 50.0505598,14.4796523 50.0505135,14.4796633 50.0504664,14.4796595 50.0504069,14.4796494 50.0503634,14.4796294 50.0503264,14.4796012 50.0502822,14.4795636 50.0502478,14.4795217 50.0502162,14.4794706 50.050187,14.4794128 50.050163,14.4793499 50.0501435,14.4792843 50.0501298,14.4792197 50.0501244,14.4791583 50.0501248,14.4790902 50.0501343,14.4790371 50.0501471,14.4789436 50.0501852,14.4788616 50.0502243,14.478782 50.0502707,14.478633 50.0503806,14.478512 50.0504416);1232050157;21678371;x5;x6;x7;x8;trunk_link;x10;x11;x12;0;69
310076;x1;LINESTRING(14.2701726 50.1247986,14.270227 50.1247175,14.2703178 50.1246879,14.2703936 50.1246824);1234769075;78576080;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
311064;x1;LINESTRING(14.5559602 50.0612692,14.5566059 50.0608355);1259591355;36257790;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
311077;x1;LINESTRING(14.5625592 50.0559009,14.5626413 50.0557857);1259591399;55495821;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
311365;x1;LINESTRING(14.4843858 50.1588594,14.4842487 50.1591697,14.4837369 50.1603276);1261886804;73379738;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
311569;x1;LINESTRING(14.5372379 50.0711676,14.5372175 50.0709553);1262223840;1262223904;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
311602;x1;LINESTRING(14.5372175 50.0709553,14.5371563 50.0704075,14.5370932 50.0692008,14.5370435 50.0683517,14.537039 50.0683002,14.5370327 50.0682233,14.5370114 50.0680674,14.5369809 50.0679076,14.5369423 50.067751,14.5368664 50.0675192,14.5368063 50.0673453,14.5367253 50.067115,14.5366548 50.0668839,14.5366166 50.0667265,14.5365855 50.0665656,14.5365721 50.0664847,14.5365383 50.0661705,14.536525 50.0659377);1262223904;6932334;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
311673;x1;LINESTRING(14.5379544 50.071357,14.5378569 50.0713703,14.5378036 50.0713828,14.5377445 50.0714007,14.5377016 50.0714188,14.5376647 50.071439,14.5376212 50.0714705,14.5375971 50.0714972,14.5375783 50.0715258,14.5375638 50.0715565,14.5375312 50.0716468);1262224078;1262223868;x5;x6;x7;x8;primary_link;x10;x11;x12;0;61
312755;x1;LINESTRING(14.3064309 50.0864463,14.306207 50.0866837,14.3060795 50.0867639,14.3057646 50.0869972,14.3056756 50.0870632);1271033429;1271033453;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
312912;x1;LINESTRING(14.4255147 50.0755297,14.4256174 50.0755318,14.4266613 50.075511,14.4266943 50.0755102,14.4268276 50.0755079);1272593696;1272593695;x5;x6;x7;x8;primary;x10;x11;x12;50;50
313993;x1;LINESTRING(14.2762338 50.1098597,14.2758584 50.1098508,14.2757474 50.1098532,14.2756486 50.1098585,14.2755402 50.10987,14.2754411 50.1098852,14.2753353 50.1099117,14.2752492 50.1099387,14.275154 50.1099762,14.274718 50.1102001,14.2746468 50.1102312,14.2745803 50.1102548,14.274518 50.1102724,14.2744485 50.1102826,14.2743744 50.110289,14.2742954 50.1102881,14.2742146 50.1102814,14.2741307 50.1102678,14.27355 50.1101238,14.2733973 50.1100621);1279186924;60647212;x5;x6;x7;x8;secondary_link;x10;x11;x12;0;54
314586;x1;LINESTRING(14.4494535 50.1244071,14.4496273 50.124351);1286582527;1286583003;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
314598;x1;LINESTRING(14.4496273 50.124351,14.4497611 50.1243078,14.4510152 50.1239211);1286583003;25985784;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
314633;x1;LINESTRING(14.451183 50.124004,14.4509249 50.1240348,14.450667 50.1241103,14.449824 50.1243903,14.4496861 50.1244371);1286616433;25985787;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
314989;x1;LINESTRING(14.6486249 50.0783085,14.6492916 50.0782216);1287065576;1287065518;x5;x6;x7;x8;primary;x10;x11;x12;50;50
315116;x1;LINESTRING(14.5109904 50.1287328,14.5106715 50.1288458,14.5104948 50.1289273,14.5103571 50.1290084);1288191789;10754221966;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
315255;x1;LINESTRING(14.3953248 49.9616656,14.3952102 49.9613706);1288420700;32292698;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
315257;x1;LINESTRING(14.3953248 49.9616656,14.3959282 49.9632201,14.396485 49.9650218,14.3967365 49.9662037,14.3969254 49.9675308,14.3969689 49.9684559);1288420700;1288420673;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
316005;x1;LINESTRING(14.4701586 50.1186302,14.470185 50.1185704,14.4701681 50.1184843,14.4701312 50.1184321,14.4700865 50.1183928,14.4700329 50.1183591,14.4697505 50.1182585,14.4695177 50.1181404);1289606673;21384554;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
316524;x1;LINESTRING(14.2788924 50.0535982,14.2788337 50.0536866);1296779840;8589287373;x5;x6;x7;x8;secondary_link;x10;x11;x12;90;90
316532;x1;LINESTRING(14.2871248 50.056326,14.2871592 50.0563744,14.2872642 50.0565243);1296783296;1296783303;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
316533;x1;LINESTRING(14.2872642 50.0565243,14.2873187 50.0566204,14.2875477 50.0568334);1296783303;21258660;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
317144;x1;LINESTRING(14.4757308 50.1140391,14.475802 50.1139778,14.4760866 50.1137028,14.4761577 50.1136282);1297834905;21713526;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
317145;x1;LINESTRING(14.4757308 50.1140391,14.4756012 50.1141376,14.4754889 50.1142013,14.4753611 50.1142522,14.4752459 50.1142918,14.4750366 50.1143515,14.4746082 50.1144556,14.474421 50.1144734,14.4742028 50.1144754);1297834905;21713531;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
317264;x1;LINESTRING(14.4927051 49.9876196,14.4929017 49.9873274);1298886402;1298886664;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
317319;x1;LINESTRING(14.4941695 49.985452,14.4939379 49.9857824,14.4938666 49.9859001);1298886691;3634244497;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
317502;x1;LINESTRING(14.4103143 50.1367809,14.410043 50.136759,14.40961 50.136746,14.40946 50.136764,14.409139 50.136853,14.4089413 50.1369516,14.4088834 50.1370695,14.408837 50.137164,14.408859 50.138039,14.4087672 50.1381275,14.4086516 50.1381701,14.4078675 50.1382811,14.4071637 50.1383527,14.4069613 50.1383468,14.4065377 50.1383076,14.4057199 50.1381346,14.404886 50.1380199);1300684102;248226031;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
317696;x1;LINESTRING(14.3481693 50.1406703,14.3478489 50.1407671);1302755904;1302755882;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
317798;x1;LINESTRING(14.2630111 49.9917232,14.263159 49.991692,14.2633479 49.9916311,14.263494 49.991584,14.263638 49.9915128,14.263838 49.991344,14.263942 49.991132,14.263958 49.991008,14.263942 49.990802,14.263866 49.990396,14.263761 49.99012,14.263576 49.989794,14.263442 49.989493,14.263255 49.98798,14.2631255 49.9873402,14.262637 49.985231,14.26226 49.983839,14.262151 49.983275,14.262136 49.982925,14.262153 49.982332,14.262306 49.980535,14.262427 49.979501,14.262631 49.978403);1304679473;25955583;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
317799;x1;LINESTRING(14.2630111 49.9917232,14.262803 49.991767,14.2626901 49.9917844,14.2625574 49.9918048);1304679473;7681144915;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
318175;x1;LINESTRING(14.5914476 50.15202,14.5912956 50.151921,14.5911559 50.15183);1306594305;241775843;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
318200;x1;LINESTRING(14.3840291 50.1295678,14.3828531 50.1300544);1306860246;244252495;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
320499;x1;LINESTRING(14.2422866 50.0127098,14.242379 50.0125995);1374887999;4786749978;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
320503;x1;LINESTRING(14.2420094 50.0130411,14.2418811 50.0131943);1374888018;1374888023;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
320639;x1;LINESTRING(14.6167278 49.9734688,14.6170899 49.9735366,14.6174518 49.9736207,14.61808 49.9737717,14.6181774 49.9737867,14.6182719 49.9737884,14.618429 49.9737497);1378786772;1378786771;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
320712;x1;LINESTRING(14.6034122 50.1579558,14.6025613 50.1579971,14.6023682 50.1580065,14.6016103 50.1580433);1384205285;567099290;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
320764;x1;LINESTRING(14.5933497 50.1532602,14.5926811 50.1528239);1384288672;9419362884;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
320985;x1;LINESTRING(14.5811501 49.9826072,14.5811342 49.982614,14.5808827 49.9827713,14.5807832 49.9828493,14.5805399 49.98304,14.580522 49.9830666,14.5804762 49.9831408,14.5804226 49.9835616,14.5804146 49.9837149,14.5804118 49.9837686,14.5803153 49.98381,14.5801845 49.9839399,14.5801515 49.984007,14.5801075 49.9840139,14.5797788 49.9842101,14.5797252 49.9842998,14.5797252 49.9843757,14.5797896 49.9844446,14.5798861 49.9845964,14.5799076 49.9847551,14.5798325 49.9848723,14.5796501 49.9850172,14.5795857 49.9851828,14.5796179 49.9853139,14.5795857 49.9856312,14.5795609 49.9857246,14.5793711 49.9864383,14.5793159 49.9865915);1394028617;391402846;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;30;30
321161;x1;LINESTRING(14.3006367 50.0742409,14.3006383 50.0741998,14.3015971 50.0742069);1400202451;343713827;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;50;50
