WKT;osmid;y;x
x;7695921033;49.9645;14.6208
x;7695921041;49.9646;14.6205
x;7695921047;49.9647;14.6208
x;7695921049;49.965;14.6211
x;7695921062;49.9645;14.624
x;7695921104;49.9645;14.6207
x;7695921108;49.9645;14.624
x;7695921124;49.9645;14.6239
x;7695949344;49.9621;14.6209
x;7695949345;49.9623;14.6212
x;7695949347;49.9638;14.6191
x;7695949349;49.9633;14.6189
x;7695949350;49.9638;14.6191
x;7695949351;49.962;14.6212
x;7695949354;49.9642;14.6242
x;7695949360;49.9643;14.624
x;7695949361;49.9643;14.6241
x;7696036784;50.0054;14.6536
x;7696068689;50.0053;14.654
x;7696068690;50.0052;14.656
x;7696068719;50.0037;14.6569
x;7696068731;50.005;14.6558
x;7696068742;50.0053;14.6559
x;7696068747;50.0055;14.6557
x;7696068764;50.0036;14.6564
x;7696068787;50.0051;14.6556
x;7696068792;50.0053;14.6554
x;7699399035;50.0856;14.4756
x;7699399040;50.0853;14.4712
x;7700220249;50.0677;14.5022
x;7700220257;50.0662;14.5035
x;7700220261;50.0663;14.5027
x;7700220266;50.0674;14.5014
x;7700220273;50.0664;14.5032
x;7700220284;50.066;14.5032
x;7700236115;50.0658;14.5033
x;7700481346;50.0638;14.5007
x;7700481348;50.0645;14.5011
x;7700481351;50.064;14.5019
x;7700481353;50.0636;14.5013
x;7700481357;50.064;14.5018
x;7700481362;50.0643;14.5019
x;7700481368;50.0642;14.5019
x;7700481373;50.0636;14.5019
x;7700538694;50.0636;14.502
x;7700538695;50.0642;14.5018
x;7700538702;50.064;14.501
x;7700538703;50.0643;14.502
x;7700538708;50.0641;14.5012
x;7702142140;50.084;14.4875
x;7704768833;49.9616;14.6215
x;7704768836;49.9616;14.6216
x;7704768838;49.9617;14.6217
x;7704768841;49.9613;14.6215
x;7704768844;49.9613;14.6215
x;7704768849;49.9608;14.621
x;7704768869;49.9616;14.6216
x;7704768870;49.9614;14.6215
x;7704877172;49.9627;14.6186
x;7704878513;49.9614;14.6186
x;7704878514;49.9615;14.6187
x;7704878517;49.9615;14.6186
x;7704878526;49.9629;14.619
x;7704878527;49.9627;14.6186
x;7704878535;49.9627;14.6187
x;7704878540;49.9602;14.6209
x;7704878543;49.9601;14.621
x;7704878545;49.9602;14.6208
x;7704878546;49.9602;14.6208
x;7704878553;49.9602;14.6215
x;7704878556;49.9601;14.621
x;7704878557;49.9602;14.6209
x;7704878680;49.9606;14.6206
x;7704878724;49.9623;14.6222
x;7704878725;49.9602;14.6209
x;7704878726;49.9601;14.621
x;7704878727;49.9602;14.6217
x;7704878728;49.9624;14.6222
x;7704889334;49.9612;14.6191
x;7704889335;49.9604;14.6205
x;7704889336;49.9612;14.619
x;7704889337;49.9604;14.6205
x;7704973959;49.9657;14.6232
x;7704973961;49.9654;14.6237
x;7705040133;49.9649;14.6245
x;7705040135;49.9651;14.6238
x;7705667340;50.0749;14.4373
x;7705667341;50.075;14.4376
x;7705675154;50.076;14.4367
x;7706099104;50.1324;14.4712
x;7706715380;50.0754;14.4352
x;7706811910;50.0298;14.5942
x;7706811911;50.0295;14.5937
x;7706811913;50.0304;14.5937
x;7707078177;50.0912;14.4514
x;7707609553;49.9888;14.4634
x;7707633964;50.0718;14.4956
x;7707633977;50.0719;14.4958
x;7707637856;50.0722;14.4975
x;7710157216;49.9636;14.3221
x;7711674366;50.0358;14.3873
x;7711674369;50.0357;14.3875
x;7711674370;50.0357;14.3875
x;7711674373;50.0359;14.3873
x;7714874779;49.9991;14.337
x;7714903746;50.0067;14.3346
x;7714903753;50.0072;14.3342
x;7714903754;50.0067;14.3341
x;7714903773;50.0064;14.3312
x;7714903774;50.0064;14.3314
x;7714903778;50.0061;14.3315
x;7719395079;50.0864;14.4565
x;7719395081;50.0865;14.4566
x;7719577406;50.1205;14.2883
x;7719577410;50.12;14.2837
x;7719577415;50.1199;14.283
x;7719577416;50.12;14.283
x;7719577417;50.1202;14.283
x;7719577418;50.1203;14.283
x;7719577419;50.1205;14.283
x;7719577420;50.1206;14.283
x;7719577421;50.1208;14.283
x;7719577424;50.1202;14.2844
x;7719577425;50.1204;14.2817
x;7719577426;50.1203;14.2844
x;7719577428;50.1205;14.2844
x;7719577433;50.1205;14.2846
x;7719577435;50.1204;14.2854
x;7719577437;50.1206;14.2845
x;7719577441;50.1203;14.286
x;7719577442;50.1204;14.2861
x;7719577443;50.1205;14.2862
x;7719577447;50.1209;14.2846
x;7719577448;50.121;14.2847
x;7721013535;50.0635;14.4109
x;7721013536;50.0637;14.4112
x;7721013537;50.0637;14.4109
x;7721367506;49.9637;14.6249
x;7721367507;49.9643;14.6242
x;7721367525;49.963;14.6241
x;7721367544;49.9627;14.6252
x;7721367554;49.9627;14.6253
x;7721367561;49.9627;14.6252
x;7721367562;49.9629;14.6257
x;7721367563;49.9627;14.6253
x;7721367565;49.9626;14.6253
x;7721564858;49.9633;14.6246
x;7721564902;49.9633;14.6247
x;7721564903;49.963;14.6245
x;7721564904;49.9631;14.6241
x;7721564906;49.9628;14.6241
x;7721657352;49.963;14.627
x;7723630672;49.9846;14.3962
x;7723752833;50.1116;14.4982
x;7723752834;50.1118;14.4984
x;7723752835;50.1116;14.4985
x;7723752836;50.1118;14.4986
x;7723752837;50.1117;14.4987
x;7723752838;50.1118;14.4988
x;7723752839;50.1117;14.4989
x;7724342018;49.9902;14.6027
x;7724697015;50.095;14.4095
x;7725145264;50.083;14.3894
x;7725335000;50.0234;14.5639
x;7725430250;49.9688;14.5328
x;7726082172;50.1005;14.4493
x;7726082176;50.1004;14.4493
x;7726221683;50.0967;14.4082
x;7726237887;50.0966;14.4081
x;7726237890;50.0968;14.4079
x;7726237891;50.0969;14.4081
x;7726237899;50.0976;14.4076
x;7726642636;49.9742;14.6091
x;7726642641;49.9742;14.6091
x;7726642642;49.9747;14.6085
x;7726642643;49.9746;14.6087
x;7726642644;49.9743;14.6089
x;7726642645;49.9742;14.6099
x;7726642653;49.9736;14.6101
x;7726642654;49.9737;14.6115
x;7726642667;49.9741;14.6099
x;7726681060;49.9716;14.6112
x;7726681080;49.972;14.6113
x;7726681081;49.9721;14.6113
x;7726684702;49.976;14.6074
x;7726684715;49.9758;14.607
x;7726684718;49.9755;14.6072
x;7726684720;49.9762;14.6074
x;7726684721;49.9761;14.6074
x;7726684722;49.975;14.6077
x;7726684735;49.9759;14.6064
x;7726684736;49.9758;14.6041
x;7726684743;49.9759;14.6065
x;7726684744;49.9756;14.6041
x;7726684745;49.9763;14.6053
x;7726684746;49.976;14.6101
x;7726684748;49.9762;14.6092
x;7726684749;49.976;14.61
x;7726684750;49.9761;14.6102
x;7726746791;49.9721;14.6112
x;7726746792;49.9719;14.611
x;7726746793;49.9721;14.6111
x;7726746794;49.9721;14.6113
x;7726746825;49.9717;14.611
x;7726746846;49.9718;14.611
x;7726746870;49.9718;14.6109
x;7726746884;49.9719;14.6109
x;7726746885;49.9719;14.6108
x;7726746886;49.9718;14.6108
x;7726746889;49.9717;14.6107
x;7726746890;49.9717;14.6107
x;7726746891;49.9716;14.6108
x;7726746892;49.9716;14.6108
x;7726746896;49.9718;14.611
x;7726746897;49.9718;14.6109
x;7726746899;49.9717;14.611
x;7726746900;49.9717;14.611
x;7726746901;49.9717;14.6109
x;7726746907;49.9717;14.611
x;7726746908;49.9718;14.611
x;7726916407;49.973;14.6072
x;7726916451;49.9729;14.6082
x;7726916490;49.9732;14.6072
x;7726916491;49.9731;14.6072
x;7726916494;49.9731;14.6072
x;7726916495;49.973;14.6072
x;7726916510;49.9727;14.6082
x;7726916544;49.973;14.6067
x;7726916545;49.9732;14.6067
x;7726916546;49.973;14.6071
x;7726916549;49.9729;14.6082
x;7726965192;49.9735;14.6086
x;7726965206;49.9738;14.6076
x;7726965209;49.9738;14.6074
x;7726965219;49.9739;14.6075
x;7726965232;49.9744;14.6088
x;7726965236;49.9738;14.6075
x;7726965240;49.9739;14.6074
x;7726965241;49.9738;14.6075
x;7726965244;49.9733;14.6093
x;7726965248;49.9744;14.6088
x;7726965252;49.9739;14.6074
x;7726965253;49.9738;14.6075
x;7726965258;49.9734;14.6069
x;7727289096;49.9722;14.6061
x;7727289127;49.9722;14.6054
x;7727289136;49.9723;14.6065
x;7727289146;49.9722;14.6055
x;7727289147;49.9722;14.6063
x;7727289148;49.9723;14.6066
x;7728107169;49.9727;14.6038
x;7728107178;49.9734;14.6038
x;7728107179;49.9735;14.6039
x;7728126423;49.9724;14.6049
x;7728126473;49.9728;14.6034
x;7728126542;49.9726;14.6041
x;7728126543;49.9737;14.6045
x;7728126544;49.9724;14.6051
x;7728126545;49.9724;14.6053
x;7728126546;49.9727;14.6034
x;7728126547;49.9724;14.6049
x;7728146912;49.9734;14.6038
x;7728146913;49.9735;14.6038
x;7728146914;49.9734;14.6038
x;7728146915;49.9733;14.6037
x;7728146958;49.9735;14.6032
x;7728146959;49.9736;14.6032
x;7728146971;49.9735;14.6032
x;7728146973;49.974;14.6039
x;7728146974;49.9735;14.6031
x;7728272000;49.9743;14.6088
x;7728272043;49.9731;14.5996
x;7728272052;49.9745;14.6001
x;7728285511;49.9744;14.6001
x;7728285512;49.9731;14.5996
x;7728627891;49.9742;14.6002
x;7728627900;49.9744;14.6001
x;7728627905;49.9745;14.6012
x;7728627907;49.9742;14.6001
x;7728627910;49.9731;14.5995
x;7728627911;49.9745;14.6
x;7728627912;49.9744;14.6002
x;7728627923;49.973;14.5996
x;7728627947;49.9742;14.6001
x;7728627948;49.9745;14.6012
x;7728627966;49.9731;14.5991
x;7728627967;49.9731;14.5991
x;7728631894;49.9738;14.5995
x;7728631920;49.9739;14.5996
x;7728632012;49.9744;14.5997
x;7728632032;49.9744;14.5997
x;7728632035;49.9738;14.5995
x;7728632046;49.973;14.5996
x;7728632047;49.9744;14.5997
x;7728632083;49.9749;14.6001
x;7728632090;49.9746;14.6013
x;7728632091;49.9746;14.6018
x;7728632093;49.975;14.5993
x;7728632100;49.9746;14.6
x;7728632105;49.9747;14.6009
x;7728632106;49.975;14.5996
x;7728847683;49.9748;14.598
x;7728891127;49.9743;14.5967
x;7728891136;49.9747;14.5965
x;7728891137;49.9747;14.5965
x;7728891189;49.9748;14.5964
x;7728891201;49.9742;14.5967
x;7728891202;49.9748;14.5979
x;7728891203;49.9755;14.5966
x;7728891204;49.9753;14.5981
x;7730713179;50.1115;14.4986
x;7730713180;50.1117;14.4985
x;7730905180;50.0674;14.5005
x;7730905182;50.069;14.4974
x;7730913670;50.0394;14.4495
x;7730913671;50.0413;14.4481
x;7730913673;50.0408;14.4481
x;7730920688;50.0679;14.5021
x;7730920689;50.0686;14.4972
x;7730920695;50.0676;14.5009
x;7730920729;50.0696;14.4987
x;7730920732;50.0676;14.5016
x;7730920745;50.0686;14.502
x;7730920767;50.0675;14.5006
x;7730920781;50.0694;14.4989
x;7730920802;50.0674;14.5011
x;7731709359;49.9755;14.5934
x;7731709360;49.9753;14.5935
x;7731709362;49.9752;14.5937
x;7731709366;49.9752;14.5937
x;7731709374;49.9752;14.5916
x;7731771685;49.9752;14.5936
x;7731771686;49.9753;14.594
x;7731771690;49.9761;14.5929
x;7731804887;49.9755;14.5904
x;7731804892;49.9753;14.5887
x;7731855620;49.976;14.5926
x;7731855635;49.976;14.5926
x;7731855669;49.9762;14.5919
x;7731855670;49.9762;14.5919
x;7731855730;49.9759;14.5929
x;7731959925;49.9753;14.591
x;7731959926;49.9746;14.5891
x;7731960002;49.9747;14.5885
x;7731960003;49.9748;14.5889
x;7731960004;49.9748;14.5888
x;7731960033;49.9746;14.589
x;7731960034;49.9746;14.589
x;7732187726;49.9745;14.5889
x;7732200723;49.9774;14.5996
x;7732200734;49.9773;14.6038
x;7732200738;49.976;14.6013
x;7732200739;49.976;14.6015
x;7732200740;49.976;14.6013
x;7732200743;49.9758;14.6013
x;7732200745;49.9761;14.6015
x;7732200746;49.9759;14.6015
x;7732200747;49.9758;14.6014
x;7732200751;49.9754;14.6011
x;7732200752;49.9758;14.6012
x;7732200753;49.976;14.6012
x;7733736593;50.1079;14.2695
x;7733790443;50.0274;14.4343
x;7733790448;50.0276;14.4328
x;7734283681;50.0955;14.4485
x;7734314441;50.1161;14.4502
x;7734314442;50.1161;14.4507
x;7734348675;49.9763;14.6017
x;7734348678;49.9762;14.6013
x;7734348680;49.9754;14.6004
x;7734364285;49.9754;14.6006
x;7734364288;49.9755;14.6011
x;7734364293;49.9755;14.601
x;7734364308;49.9753;14.6003
x;7734364319;49.9752;14.5993
x;7734364322;49.9755;14.6008
x;7734444507;49.9755;14.601
x;7734444511;49.9749;14.6008
x;7734444535;49.9755;14.601
x;7734444541;49.9756;14.601
x;7734444542;49.9756;14.601
x;7734444548;49.9757;14.6012
x;7734444549;49.9758;14.6012
x;7734444596;49.975;14.6002
x;7734444600;49.9755;14.601
x;7734444645;49.9745;14.6038
x;7734444665;49.9743;14.6037
x;7734444667;49.9754;14.6012
x;7734444668;49.9754;14.6017
x;7734444669;49.9755;14.6016
x;7734444670;49.9748;14.6033
x;7734444671;49.9746;14.6035
x;7734444672;49.9745;14.6035
x;7734444673;49.9744;14.6037
x;7734470566;49.9754;14.6012
x;7734470568;49.9754;14.6012
x;7734470583;49.9755;14.6017
x;7734495388;49.9758;14.6017
x;7734495393;49.976;14.6013
x;7734495396;49.9761;14.6015
x;7734495399;49.9761;14.6015
x;7734495401;49.9758;14.6018
x;7734495404;49.9755;14.6016
x;7734773976;50.0747;14.4964
x;7734773981;50.0759;14.4928
x;7734795578;50.0759;14.4926
x;7734795620;50.0779;14.5104
x;7734795622;50.0745;14.4965
x;7734795650;50.0757;14.4927
x;7734795654;50.0773;14.4992
x;7734812609;49.9762;14.6013
x;7734812614;49.9762;14.6016
x;7737614807;49.9756;14.6005
x;7737614808;49.9756;14.6006
x;7737614838;49.9767;14.6033
x;7737614846;49.9767;14.6033
x;7737614847;49.9767;14.6032
x;7737614860;49.9765;14.6022
x;7737614861;49.9766;14.6023
x;7737614862;49.9751;14.599
x;7737614863;49.9746;14.6017
x;7737614866;49.9754;14.5981
x;7737614868;49.9753;14.599
x;7737614869;49.9754;14.5978
x;7737614877;49.9758;14.5943
x;7737614880;49.9756;14.5966
x;7737614882;49.9753;14.5981
x;7737614884;49.9749;14.6001
x;7737621090;49.9747;14.6011
x;7737621094;49.9752;14.5988
x;7737621098;49.9735;14.6069
x;7737621105;49.9753;14.5981
x;7737621106;49.9753;14.5981
x;7737621108;49.9753;14.5982
x;7737621109;49.9763;14.6016
x;7737621110;49.9761;14.6007
x;7737621111;49.976;14.6007
x;7737723308;49.9739;14.6054
x;7737723345;49.9741;14.604
x;7737726367;49.9755;14.6042
x;7737726368;49.9755;14.6041
x;7737726369;49.9755;14.6041
x;7737726372;49.9755;14.6042
x;7737726373;49.9755;14.6043
x;7737973839;49.9776;14.5995
x;7737973840;49.9775;14.5996
x;7737973859;49.9773;14.6039
x;7737973866;49.9773;14.6037
x;7738059301;49.976;14.6067
x;7738059307;49.9761;14.6066
x;7738059320;49.9764;14.6058
x;7738059327;49.976;14.6067
x;7739354325;50.1532;14.582
x;7739354346;50.1586;14.5703
x;7739354348;50.1579;14.5716
x;7739354351;50.1571;14.5701
x;7739978022;50.0785;14.476
x;7740027124;50.0721;14.49
x;7740027799;50.0725;14.4927
x;7740029484;50.0708;14.4011
x;7740055585;50.0708;14.4013
x;7741667088;50.0731;14.5064
x;7741667090;50.0729;14.5063
x;7744099551;49.9907;14.5949
x;7744099554;49.991;14.5957
x;7744099563;49.9906;14.5949
x;7744099564;49.9907;14.5947
x;7744163299;49.9912;14.5944
x;7744163303;49.9908;14.595
x;7744360822;49.9902;14.5973
x;7744360826;49.9904;14.5971
x;7744360827;49.9906;14.5975
x;7744360828;49.9907;14.5973
x;7744360833;49.9902;14.5974
x;7744360836;49.9904;14.5971
x;7744360845;49.9901;14.5972
x;7744360869;49.9902;14.5958
x;7744360872;49.9905;14.5955
x;7744360873;49.9903;14.5959
x;7744360874;49.99;14.5964
x;7744360875;49.9902;14.5957
x;7744372788;49.9901;14.5959
x;7744372811;49.991;14.5984
x;7744372818;49.9906;14.5985
x;7744372819;49.9906;14.5987
x;7744372822;49.991;14.5982
x;7744372826;49.9906;14.5986
x;7744372830;49.991;14.5983
x;7744372831;49.9908;14.5985
x;7744372833;49.991;14.5988
x;7744372837;49.9912;14.5986
x;7744372846;49.9904;14.5981
x;7744372848;49.9902;14.5983
x;7744372850;49.9903;14.5985
x;7744372871;49.9905;14.5983
x;7744372875;49.9902;14.599
x;7744372891;49.9899;14.5989
x;7744372903;49.9896;14.5968
x;7744705404;49.9747;14.6088
x;7744705424;49.9743;14.6088
x;7744705428;49.9743;14.6089
x;7744705432;49.9767;14.6042
x;7744819771;49.9739;14.6094
x;7746385652;49.9746;14.6086
x;7746441500;49.9764;14.607
x;7746441503;49.978;14.6045
x;7746441512;49.9772;14.6046
x;7746441515;49.9763;14.6057
x;7746441521;49.9763;14.606
x;7746441522;49.9763;14.606
x;7746441523;49.9766;14.6057
x;7746441524;49.9766;14.6055
x;7746441525;49.9766;14.6055
x;7746441551;49.9776;14.6069
x;7746441552;49.9776;14.6069
x;7746522324;50.057;14.3715
x;7746522331;50.0572;14.3721
x;7746522349;50.057;14.3705
x;7746522352;50.0575;14.3703
x;7746522353;50.0577;14.3702
x;7746523602;50.0577;14.3727
x;7746523603;50.0575;14.3727
x;7746579740;49.9778;14.6074
x;7746579752;49.9779;14.6074
x;7746591544;49.9741;14.6097
x;7746591545;49.9742;14.6097
x;7746592205;49.9773;14.6095
x;7746592262;49.9761;14.6095
x;7746592267;49.9762;14.6096
x;7746592317;49.9761;14.6099
x;7746592318;49.9761;14.6096
x;7746592327;49.977;14.6099
x;7746592329;49.9761;14.6096
x;7746592330;49.9774;14.6096
x;7747306722;49.9761;14.61
x;7747306756;49.9761;14.6107
x;7747306758;49.9762;14.611
x;7747306759;49.9766;14.6106
x;7747306760;49.976;14.6113
x;7747306779;49.9753;14.6103
x;7747318991;49.9761;14.6109
x;7747319061;49.9736;14.6117
x;7747319080;49.9737;14.6117
x;7747319087;49.9735;14.6099
x;7747358700;50.1447;14.4712
x;7749907845;49.9736;14.6087
x;7749907848;49.9736;14.6087
x;7749931425;49.9735;14.6121
x;7749931432;49.9735;14.612
x;7749931457;49.9737;14.6101
x;7749931458;49.9737;14.6107
x;7750103416;50.0723;14.5061
x;7750103467;50.0725;14.506
x;7750235813;50.0965;14.4651
x;7750235820;50.0962;14.4648
x;7755857875;49.973;14.6232
x;7755857881;49.9734;14.6232
x;7755875589;49.9726;14.6233
x;7755875611;49.9726;14.623
x;7755875613;49.9727;14.6233
x;7755875621;49.9728;14.6234
x;7755875624;49.9726;14.6235
x;7755875658;49.9727;14.6235
x;7755875679;49.9718;14.6236
x;7755875764;49.9715;14.6207
x;7755875822;49.9727;14.6232
x;7755875823;49.9726;14.6232
x;7755875826;49.9723;14.6235
x;7755875829;49.9726;14.6231
x;7755875831;49.9727;14.6231
x;7756026468;50.0727;14.4975
x;7756032732;49.9727;14.6231
x;7756032733;49.9726;14.6231
x;7756032734;49.9723;14.6229
x;7756032735;49.9727;14.6228
x;7756032742;49.9726;14.6224
x;7756032743;49.9726;14.6228
x;7756032746;49.9723;14.6225
x;7756032747;49.9726;14.6224
x;7756032772;49.9721;14.6205
x;7756050994;49.9723;14.6238
x;7756050996;49.9723;14.6239
x;7756050998;49.9723;14.6238
x;7756051018;49.9716;14.6243
x;7756051020;49.9716;14.6244
x;7756051029;49.9717;14.6241
x;7756051034;49.9717;14.6241
x;7756051169;49.973;14.6253
x;7756051185;49.9719;14.6241
x;7756051186;49.9719;14.6241
x;7756051236;49.9711;14.6249
x;7756403368;49.9726;14.6234
x;7756403369;49.9726;14.6233
x;7756403370;49.9726;14.6231
x;7756403371;49.9727;14.623
x;7756403373;49.9706;14.6248
x;7756403384;49.9718;14.624
x;7756404785;49.9716;14.6242
x;7756404786;49.9716;14.6244
x;7756404818;49.9705;14.6251
x;7756404960;49.9675;14.6283
x;7756404975;49.9674;14.6282
x;7756404983;49.9679;14.6277
x;7756405004;49.9683;14.6272
x;7756405012;49.9679;14.6275
x;7756405051;49.9689;14.6266
x;7756405058;49.9689;14.6268
x;7756405064;49.9691;14.6265
x;7756405066;49.969;14.6266
x;7756405088;49.9692;14.6261
x;7756405089;49.9704;14.625
x;7756405097;49.9703;14.6247
x;7756405102;49.9706;14.6248
x;7756405103;49.9705;14.6249
x;7756405104;49.9691;14.6262
x;7756405105;49.9691;14.6261
x;7756405129;49.9688;14.6266
x;7756405130;49.9688;14.6266
x;7756405131;49.9688;14.6266
x;7756405132;49.9688;14.6266
x;7756405133;49.9688;14.6267
x;7756405134;49.9688;14.6266
x;7756405149;49.9683;14.6271
x;7756405150;49.9683;14.6271
x;7756405151;49.9684;14.627
x;7756405152;49.9684;14.6271
x;7756405153;49.9679;14.6277
x;7756405161;49.9679;14.6276
x;7756405162;49.9679;14.6276
x;7756405163;49.9679;14.6277
x;7756407944;49.9675;14.6284
x;7756407947;49.9674;14.6282
x;7756407948;49.9675;14.6283
x;7756407949;49.9675;14.6282
x;7756407968;49.9675;14.6273
x;7756407969;49.9672;14.6274
x;7756407973;49.9714;14.6245
x;7756407974;49.9715;14.6245
x;7756407976;49.9692;14.6263
x;7756640763;49.972;14.6245
x;7756640764;49.9721;14.6247
x;7756645218;49.969;14.6268
x;7756645232;49.97;14.6261
x;7756645326;49.971;14.6247
x;7756645327;49.971;14.6248
x;7756743822;50.0783;14.4987
x;7756743831;50.0775;14.4988
x;7756743854;50.0781;14.4983
x;7756743863;50.0782;14.4983
x;7756982748;49.9674;14.6282
x;7756995530;49.9678;14.628
x;7756995539;49.9685;14.629
x;7756995544;49.9688;14.6302
x;7756995555;49.9679;14.6303
x;7756995556;49.9678;14.6293
x;7756995557;49.9677;14.6293
x;7756995598;49.9677;14.6293
x;7756995601;49.968;14.6292
x;7756995602;49.968;14.6292
x;7757035734;50.0817;14.5977
x;7757067180;49.9714;14.6232
x;7757067181;49.9716;14.6236
x;7757087285;49.9715;14.6233
x;7757087286;49.9714;14.6233
x;7757087287;49.9715;14.6234
x;7757087288;49.9715;14.6234
x;7757087293;49.9703;14.6244
x;7757087370;49.9703;14.6245
x;7757087384;49.9705;14.6247
x;7757087385;49.9704;14.6244
x;7757087387;49.9703;14.6245
x;7757087393;49.9703;14.6246
x;7757087429;49.9713;14.6237
x;7757087488;49.9703;14.6246
x;7757087489;49.9704;14.6244
x;7757185859;49.9698;14.6207
x;7757195449;49.9697;14.6206
x;7757195486;49.9697;14.6206
x;7757531480;49.9903;14.5955
x;7757531483;49.9902;14.5954
x;7757550291;49.9903;14.5955
x;7757550306;49.9899;14.5963
x;7757550307;49.9898;14.5964
x;7757550318;49.9901;14.5953
x;7757550319;49.9899;14.5949
x;7757550328;49.9902;14.5938
x;7757550329;49.9899;14.5943
x;7757550340;49.9908;14.5946
x;7757550341;49.9905;14.5951
x;7757550343;49.9903;14.5948
x;7757550344;49.9904;14.5946
x;7757550345;49.9902;14.5949
x;7757550346;49.9904;14.5947
x;7757550348;49.9904;14.595
x;7757550352;49.9902;14.5938
x;7757550370;49.9907;14.5943
x;7757550375;49.9909;14.5945
x;7757550383;49.9904;14.5944
x;7757550398;49.9905;14.5951
x;7757550409;49.9904;14.5944
x;7757550426;49.9902;14.5938
x;7757550445;49.9911;14.594
x;7757550449;49.9907;14.5944
x;7757550467;49.991;14.5933
x;7757550473;49.9916;14.5932
x;7757550475;49.9909;14.594
x;7757550476;49.991;14.5938
x;7757568222;49.9898;14.5965
x;7757568223;49.9897;14.5964
x;7757568257;49.9893;14.5974
x;7757568267;49.9894;14.5972
x;7757573887;49.9893;14.5974
x;7758184986;49.9677;14.6229
x;7758185031;49.9685;14.6218
x;7758185067;49.9686;14.6219
x;7758185105;49.9686;14.6219
x;7758185106;49.97;14.6248
x;7758185123;49.9677;14.623
x;7758185125;49.9677;14.623
x;7758185126;49.9693;14.6257
x;7758628526;49.9861;14.6047
x;7758628529;49.9865;14.6042
x;7758628535;49.9863;14.6064
x;7758628536;49.9862;14.6057
x;7758628537;49.9866;14.6045
x;7758628573;49.9871;14.6037
x;7758628578;49.9881;14.6053
x;7758629799;49.9885;14.6066
x;7758629883;49.9859;14.6028
x;7758629884;49.9867;14.6021
x;7758629893;49.9858;14.6042
x;7758629896;49.9866;14.6016
x;7758629918;49.987;14.6034
x;7758629927;49.9861;14.6043
x;7760517632;49.9682;14.6269
x;7760517715;49.9668;14.6255
x;7760517849;49.9682;14.627
x;7761161587;49.9701;14.6264
x;7761161635;49.9674;14.6234
x;7761161642;49.9703;14.6258
x;7761161811;49.969;14.6268
x;7761161833;49.9701;14.626
x;7761161834;49.9705;14.6293
x;7761161875;49.9734;14.6233
x;7761161876;49.9734;14.6232
x;7761161878;49.9744;14.6228
x;7761204715;49.9749;14.6225
x;7761204716;49.975;14.6231
x;7761204717;49.9746;14.6213
x;7761761256;49.9898;14.5965
x;7761761265;49.9891;14.5961
x;7761761266;49.9891;14.5961
x;7761761277;49.9897;14.5966
x;7761761278;49.9891;14.5961
x;7761761279;49.9891;14.5961
x;7761761280;49.9892;14.5961
x;7761761281;49.9867;14.6014
x;7761761284;49.987;14.6024
x;7761775285;49.9872;14.601
x;7761775286;49.9869;14.6013
x;7761775287;49.9869;14.6014
x;7761775289;49.9869;14.6018
x;7761775308;49.9868;14.6013
x;7761775362;49.9872;14.6007
x;7761775366;49.9875;14.6023
x;7761775436;49.9889;14.6001
x;7761775448;49.9887;14.5996
x;7762249680;50.0754;14.4925
x;7762275119;50.0754;14.4933
x;7762517183;49.9879;14.5997
x;7762517184;49.9884;14.5989
x;7762533788;49.9883;14.5988
x;7762533789;49.9878;14.5992
x;7762533794;49.9879;14.5997
x;7762533795;49.9878;14.5998
x;7762533802;49.9885;14.5988
x;7762533809;49.9888;14.5984
x;7762533810;49.989;14.5981
x;7762533836;49.9887;14.5994
x;7762533837;49.9887;14.5994
x;7762533840;49.9887;14.5994
x;7762533842;49.9889;14.5992
x;7762533843;49.9889;14.5991
x;7762533844;49.9888;14.5993
x;7762533845;49.9886;14.5989
x;7762533846;49.989;14.5991
x;7762533853;49.9889;14.5983
x;7762533854;49.989;14.5985
x;7762533855;49.9888;14.5986
x;7762533863;49.9888;14.5996
x;7762533866;49.9891;14.5994
x;7762533899;49.989;14.598
x;7762533903;49.9895;14.5993
x;7762561006;50.1291;14.513
x;7762561008;50.1285;14.5147
x;7762561011;50.1258;14.5161
x;7762561012;50.1269;14.5148
x;7762561013;50.126;14.5161
x;7762561014;50.1254;14.514
x;7765679104;50.071;14.4018
x;7767509540;49.9693;14.6166
x;7767509541;49.9693;14.6165
x;7767509542;49.9692;14.6163
x;7767509543;49.9692;14.6163
x;7767509546;49.967;14.6212
x;7767679981;49.9693;14.6166
x;7767679982;49.9693;14.6166
x;7769534367;50.0657;14.51
x;7769534381;50.0628;14.5085
x;7769596834;50.1228;14.2825
x;7769596835;50.1213;14.281
x;7769596836;50.1227;14.2829
x;7769596837;50.1228;14.2827
x;7769596838;50.1212;14.2812
x;7769596839;50.1213;14.2825
x;7769596840;50.1224;14.2836
x;7769596841;50.1214;14.2823
x;7769596842;50.1225;14.2834
x;7769596846;50.1216;14.2818
x;7769596847;50.1215;14.2821
x;7769596850;50.1226;14.2832
x;7769596851;50.1211;14.2828
x;7769596857;50.1224;14.2838
x;7769596858;50.1224;14.284
x;7769609994;50.1202;14.2817
x;7773557906;50.0692;14.4919
x;7773557910;50.0709;14.4965
x;7773557923;50.0709;14.4962
x;7773557935;50.0694;14.4921
x;7773991129;50.1069;14.5854
x;7773991132;50.1068;14.5853
x;7773991140;50.1069;14.5542
